1.078710322941175449e-02 1.078710322941175449e-02 1.078710322941175449e-02
1.547361703446047121e-01 1.547361703446047121e-01 1.547361703446047121e-01
1.581664973205811831e-07 1.581664973205811831e-07 1.581664973205811831e-07
4.063562006441796479e-03 4.063562006441796479e-03 4.063562006441796479e-03
6.112320519120082497e-06 6.112320519120082497e-06 6.112320519120082497e-06
2.293380077330967612e-04 2.293380077330967612e-04 2.293380077330967612e-04
8.934829337774222169e-02 8.934829337774222169e-02 8.934829337774222169e-02
5.744879088292016017e-02 5.744879088292016017e-02 5.744879088292016017e-02
2.441575690383019932e-04 2.441575690383019932e-04 2.441575690383019932e-04
4.552201883744057503e-05 4.552201883744057503e-05 4.552201883744057503e-05
1.440613387891154451e+00 1.440613387891154451e+00 1.440613387891154451e+00
8.409765348406619129e-03 8.409765348406619129e-03 8.409765348406619129e-03
2.389337462901190961e-03 2.389337462901190961e-03 2.389337462901190961e-03
2.141685757009715002e-04 2.141685757009715002e-04 2.141685757009715002e-04
5.614539055412242491e-03 5.614539055412242491e-03 5.614539055412242491e-03
1.235284655496552864e+00 1.235284655496552864e+00 1.235284655496552864e+00
3.063605036518994573e-02 3.063605036518994573e-02 3.063605036518994573e-02
2.158510017778693946e-01 2.158510017778693946e-01 2.158510017778693946e-01
2.810700189997011531e-02 2.810700189997011531e-02 2.810700189997011531e-02
1.148499217651906897e-04 1.148499217651906897e-04 1.148499217651906897e-04
3.280255681867100476e-04 3.280255681867100476e-04 3.280255681867100476e-04
1.528175957735058876e+00 1.528175957735058876e+00 1.528175957735058876e+00
5.873660327262502506e-02 5.873660327262502506e-02 5.873660327262502506e-02
1.507754548940496125e-04 1.507754548940496125e-04 1.507754548940496125e-04
5.604622365337733774e-05 5.604622365337733774e-05 5.604622365337733774e-05
8.670089370970195386e-01 8.670089370970195386e-01 8.670089370970195386e-01
1.916139452859699430e-02 1.916139452859699430e-02 1.916139452859699430e-02
8.600109975008804475e-02 8.600109975008804475e-02 8.600109975008804475e-02
3.522098192875877144e-03 3.522098192875877144e-03 3.522098192875877144e-03
3.158077501459369056e-07 3.158077501459369056e-07 3.158077501459369056e-07
4.150910181142531841e-06 4.150910181142531841e-06 4.150910181142531841e-06
7.904298239251705234e-09 7.904298239251705234e-09 7.904298239251705234e-09
9.472248385961380904e-06 9.472248385961380904e-06 9.472248385961380904e-06
1.512204738583227681e-01 1.512204738583227681e-01 1.512204738583227681e-01
7.529592494954084891e-01 7.529592494954084891e-01 7.529592494954084891e-01
2.534525694233399559e-02 2.534525694233399559e-02 2.534525694233399559e-02
3.347700885853319847e-03 3.347700885853319847e-03 3.347700885853319847e-03
4.876851668745275600e-04 4.876851668745275600e-04 4.876851668745275600e-04
3.214317416480441669e-02 3.214317416480441669e-02 3.214317416480441669e-02
4.168309144572061031e-01 4.168309144572061031e-01 4.168309144572061031e-01
9.099042950251965550e-03 9.099042950251965550e-03 9.099042950251965550e-03
1.167165138757177562e-01 1.167165138757177562e-01 1.167165138757177562e-01
9.560033763548538670e-07 9.560033763548538670e-07 9.560033763548538670e-07
3.415173406290106933e-02 3.415173406290106933e-02 3.415173406290106933e-02
1.281812251494199935e-04 1.281812251494199935e-04 1.281812251494199935e-04
1.383617085394742152e-01 1.383617085394742152e-01 1.383617085394742152e-01
1.552125607218757947e-02 1.552125607218757947e-02 1.552125607218757947e-02
1.029474347996624748e-06 1.029474347996624748e-06 1.029474347996624748e-06
7.931264475893989841e-05 7.931264475893989841e-05 7.931264475893989841e-05
2.423404411328359265e-01 2.423404411328359265e-01 2.423404411328359265e-01
6.495375251030733807e-03 6.495375251030733807e-03 6.495375251030733807e-03
2.151206877122607275e-01 2.151206877122607275e-01 2.151206877122607275e-01
3.630224104864043094e-02 3.630224104864043094e-02 3.630224104864043094e-02
9.864884622890582322e-02 9.864884622890582322e-02 9.864884622890582322e-02
1.148580420055769686e-05 1.148580420055769686e-05 1.148580420055769686e-05
4.452372827743769591e-04 4.452372827743769591e-04 4.452372827743769591e-04
2.190232196323472214e-01 2.190232196323472214e-01 2.190232196323472214e-01
4.308755527879156721e-01 4.308755527879156721e-01 4.308755527879156721e-01
1.650896642885811907e-02 1.650896642885811907e-02 1.650896642885811907e-02
3.041095654906236789e-02 3.041095654906236789e-02 3.041095654906236789e-02
3.166538736720929670e-01 3.166538736720929670e-01 3.166538736720929670e-01
2.156574316917857852e-06 2.156574316917857852e-06 2.156574316917857852e-06
5.872122034777311761e-01 5.872122034777311761e-01 5.872122034777311761e-01
7.647815682955863004e-01 7.647815682955863004e-01 7.647815682955863004e-01
5.530794541427539422e-03 5.530794541427539422e-03 5.530794541427539422e-03
4.717276842596175189e-04 4.717276842596175189e-04 4.717276842596175189e-04
5.829182549022097343e-03 5.829182549022097343e-03 5.829182549022097343e-03
3.908669812136807142e-02 3.908669812136807142e-02 3.908669812136807142e-02
4.711635724607317875e-06 4.711635724607317875e-06 4.711635724607317875e-06
1.927830595699978611e-01 1.927830595699978611e-01 1.927830595699978611e-01
3.084772710168324919e-05 3.084772710168324919e-05 3.084772710168324919e-05
1.325098964543808785e-06 1.325098964543808785e-06 1.325098964543808785e-06
3.658703858271474679e-02 3.658703858271474679e-02 3.658703858271474679e-02
2.453574158736853762e-08 2.453574158736853762e-08 2.453574158736853762e-08
4.786392400842939820e-02 4.786392400842939820e-02 4.786392400842939820e-02
6.708720415686607315e-06 6.708720415686607315e-06 6.708720415686607315e-06
3.797630424724118381e+00 3.797630424724118381e+00 3.797630424724118381e+00
1.907472356835981930e-02 1.907472356835981930e-02 1.907472356835981930e-02
5.756947362581482739e-04 5.756947362581482739e-04 5.756947362581482739e-04
3.453006520735155821e-02 3.453006520735155821e-02 3.453006520735155821e-02
4.358149004114022021e-03 4.358149004114022021e-03 4.358149004114022021e-03
2.668247888717138836e-03 2.668247888717138836e-03 2.668247888717138836e-03
8.483380263362226559e-02 8.483380263362226559e-02 8.483380263362226559e-02
1.028061653218684040e-03 1.028061653218684040e-03 1.028061653218684040e-03
1.075052859922292076e-01 1.075052859922292076e-01 1.075052859922292076e-01
1.036974894390312457e-01 1.036974894390312457e-01 1.036974894390312457e-01
1.466931207312341596e-04 1.466931207312341596e-04 1.466931207312341596e-04
3.959518269818404977e-06 3.959518269818404977e-06 3.959518269818404977e-06
2.211952813920845592e-05 2.211952813920845592e-05 2.211952813920845592e-05
3.148358511030979190e-01 3.148358511030979190e-01 3.148358511030979190e-01
3.725689760116119298e-01 3.725689760116119298e-01 3.725689760116119298e-01
1.693425162994504371e-04 1.693425162994504371e-04 1.693425162994504371e-04
4.395181453923694922e-04 4.395181453923694922e-04 4.395181453923694922e-04
1.977739938210887295e-04 1.977739938210887295e-04 1.977739938210887295e-04
2.368995309307092784e-04 2.368995309307092784e-04 2.368995309307092784e-04
2.837066128180260743e-02 2.837066128180260743e-02 2.837066128180260743e-02
3.679746658272147588e-08 3.679746658272147588e-08 3.679746658272147588e-08
1.445050433288314018e+01 1.445050433288314018e+01 1.445050433288314018e+01
9.370886273530025165e-03 9.370886273530025165e-03 9.370886273530025165e-03
1.202733818107557667e-01 1.202733818107557667e-01 1.202733818107557667e-01
1.089506574687897494e-01 1.089506574687897494e-01 1.089506574687897494e-01
1.238829534613029837e-04 1.238829534613029837e-04 1.238829534613029837e-04
3.148714523746732989e-03 3.148714523746732989e-03 3.148714523746732989e-03
2.849064558844434608e-06 2.849064558844434608e-06 2.849064558844434608e-06
2.828919901968303483e-03 2.828919901968303483e-03 2.828919901968303483e-03
1.377801078331185314e-01 1.377801078331185314e-01 1.377801078331185314e-01
4.694474939308543315e-02 4.694474939308543315e-02 4.694474939308543315e-02
2.885037220963576843e+00 2.885037220963576843e+00 2.885037220963576843e+00
1.741711070966730779e-01 1.741711070966730779e-01 1.741711070966730779e-01
9.167361406326367257e-03 9.167361406326367257e-03 9.167361406326367257e-03
9.305881701084449955e-07 9.305881701084449955e-07 9.305881701084449955e-07
5.680813138588573612e-03 5.680813138588573612e-03 5.680813138588573612e-03
8.046479432040349721e-04 8.046479432040349721e-04 8.046479432040349721e-04
3.960238810305276302e-02 3.960238810305276302e-02 3.960238810305276302e-02
2.059540743940340649e-03 2.059540743940340649e-03 2.059540743940340649e-03
7.543260997039780526e-05 7.543260997039780526e-05 7.543260997039780526e-05
6.597809304741322005e-06 6.597809304741322005e-06 6.597809304741322005e-06
8.391036001839571185e-03 8.391036001839571185e-03 8.391036001839571185e-03
1.841070050541254439e-04 1.841070050541254439e-04 1.841070050541254439e-04
1.534571551851788944e-02 1.534571551851788944e-02 1.534571551851788944e-02
6.190121277882879624e-06 6.190121277882879624e-06 6.190121277882879624e-06
2.271333726657586219e-02 2.271333726657586219e-02 2.271333726657586219e-02
7.219839524713808077e-01 7.219839524713808077e-01 7.219839524713808077e-01
1.993015770759137286e-04 1.993015770759137286e-04 1.993015770759137286e-04
4.020590192464040258e-01 4.020590192464040258e-01 4.020590192464040258e-01
5.219925953158048859e-01 5.219925953158048859e-01 5.219925953158048859e-01
6.816810644925172524e-02 6.816810644925172524e-02 6.816810644925172524e-02
4.851243670482605769e-02 4.851243670482605769e-02 4.851243670482605769e-02
2.607174478492893783e-10 2.607174478492893783e-10 2.607174478492893783e-10
1.971910527347193044e-04 1.971910527347193044e-04 1.971910527347193044e-04
4.838605004152963726e-03 4.838605004152963726e-03 4.838605004152963726e-03
5.812970452319357384e-05 5.812970452319357384e-05 5.812970452319357384e-05
1.066389156968619911e+00 1.066389156968619911e+00 1.066389156968619911e+00
9.204309147373308797e-03 9.204309147373308797e-03 9.204309147373308797e-03
1.435324776937603741e-01 1.435324776937603741e-01 1.435324776937603741e-01
3.352718296592591130e-02 3.352718296592591130e-02 3.352718296592591130e-02
6.805341582067257582e-03 6.805341582067257582e-03 6.805341582067257582e-03
2.696004481531891113e-06 2.696004481531891113e-06 2.696004481531891113e-06
5.888263612143518344e-01 5.888263612143518344e-01 5.888263612143518344e-01
4.171915218797623572e-04 4.171915218797623572e-04 4.171915218797623572e-04
3.850774101130602034e+00 3.850774101130602034e+00 3.850774101130602034e+00
7.857898688136759624e-01 7.857898688136759624e-01 7.857898688136759624e-01
8.171393554160504629e-06 8.171393554160504629e-06 8.171393554160504629e-06
4.790458735464026702e-02 4.790458735464026702e-02 4.790458735464026702e-02
4.254576946114013158e-01 4.254576946114013158e-01 4.254576946114013158e-01
8.052276694912394043e-04 8.052276694912394043e-04 8.052276694912394043e-04
8.896901929412287177e-03 8.896901929412287177e-03 8.896901929412287177e-03
1.138524125016317813e-06 1.138524125016317813e-06 1.138524125016317813e-06
6.195095643298965449e+00 6.195095643298965449e+00 6.195095643298965449e+00
5.367284948729837690e-03 5.367284948729837690e-03 5.367284948729837690e-03
2.035301294211855003e-02 2.035301294211855003e-02 2.035301294211855003e-02
4.059824329582469894e-03 4.059824329582469894e-03 4.059824329582469894e-03
6.211663554918045622e-03 6.211663554918045622e-03 6.211663554918045622e-03
3.328037974733656645e-02 3.328037974733656645e-02 3.328037974733656645e-02
3.373837811007192149e-03 3.373837811007192149e-03 3.373837811007192149e-03
7.148639045546797428e-10 7.148639045546797428e-10 7.148639045546797428e-10
2.173334208028444292e-01 2.173334208028444292e-01 2.173334208028444292e-01
2.073864699265479672e-01 2.073864699265479672e-01 2.073864699265479672e-01
1.322523215949052977e-01 1.322523215949052977e-01 1.322523215949052977e-01
7.321650195552662499e-01 7.321650195552662499e-01 7.321650195552662499e-01
1.142709870936614025e-01 1.142709870936614025e-01 1.142709870936614025e-01
2.362224079497656989e-02 2.362224079497656989e-02 2.362224079497656989e-02
1.784521156907912728e-03 1.784521156907912728e-03 1.784521156907912728e-03
3.006534815267815588e-05 3.006534815267815588e-05 3.006534815267815588e-05
3.780584281006848894e-03 3.780584281006848894e-03 3.780584281006848894e-03
1.661620843465437839e-03 1.661620843465437839e-03 1.661620843465437839e-03
6.794854958816415325e-02 6.794854958816415325e-02 6.794854958816415325e-02
3.724211835159320556e-04 3.724211835159320556e-04 3.724211835159320556e-04
4.583966104051777042e-04 4.583966104051777042e-04 4.583966104051777042e-04
1.064513951326850633e-03 1.064513951326850633e-03 1.064513951326850633e-03
3.981437369920699104e-02 3.981437369920699104e-02 3.981437369920699104e-02
4.563533167390363115e-04 4.563533167390363115e-04 4.563533167390363115e-04
7.645097403121542401e-02 7.645097403121542401e-02 7.645097403121542401e-02
1.200286413440765192e-03 1.200286413440765192e-03 1.200286413440765192e-03
3.453169468701149936e-01 3.453169468701149936e-01 3.453169468701149936e-01
4.344415996578102610e-04 4.344415996578102610e-04 4.344415996578102610e-04
2.238390769473965570e-05 2.238390769473965570e-05 2.238390769473965570e-05
5.031606885799369045e-07 5.031606885799369045e-07 5.031606885799369045e-07
7.588096892491913437e-01 7.588096892491913437e-01 7.588096892491913437e-01
2.170709376063804930e-01 2.170709376063804930e-01 2.170709376063804930e-01
1.013538968092861092e-01 1.013538968092861092e-01 1.013538968092861092e-01
3.957737706087764706e-02 3.957737706087764706e-02 3.957737706087764706e-02
2.259778796577690047e-05 2.259778796577690047e-05 2.259778796577690047e-05
5.932579250066967431e-05 5.932579250066967431e-05 5.932579250066967431e-05
4.346563025543908362e-04 4.346563025543908362e-04 4.346563025543908362e-04
1.060127424358484616e-01 1.060127424358484616e-01 1.060127424358484616e-01
2.087642982339684653e-03 2.087642982339684653e-03 2.087642982339684653e-03
4.721582860165193796e-01 4.721582860165193796e-01 4.721582860165193796e-01
6.254172870278448815e-02 6.254172870278448815e-02 6.254172870278448815e-02
5.757776809290376874e-07 5.757776809290376874e-07 5.757776809290376874e-07
5.448867206496160048e-02 5.448867206496160048e-02 5.448867206496160048e-02
6.329943811807630618e-06 6.329943811807630618e-06 6.329943811807630618e-06
1.119472515866727635e-03 1.119472515866727635e-03 1.119472515866727635e-03
4.223401305565185965e-07 4.223401305565185965e-07 4.223401305565185965e-07
1.070020764103811180e-04 1.070020764103811180e-04 1.070020764103811180e-04
4.721488643674352998e-04 4.721488643674352998e-04 4.721488643674352998e-04
9.278646384517381246e-04 9.278646384517381246e-04 9.278646384517381246e-04
8.021094405099127300e-03 8.021094405099127300e-03 8.021094405099127300e-03
2.171399022618694108e+00 2.171399022618694108e+00 2.171399022618694108e+00
1.053665419212305707e-05 1.053665419212305707e-05 1.053665419212305707e-05
5.713403479091301498e-04 5.713403479091301498e-04 5.713403479091301498e-04
2.175715790987958406e-02 2.175715790987958406e-02 2.175715790987958406e-02
2.750009406503380660e+00 2.750009406503380660e+00 2.750009406503380660e+00
1.663857479110761664e-02 1.663857479110761664e-02 1.663857479110761664e-02
4.306531907364432449e-03 4.306531907364432449e-03 4.306531907364432449e-03
1.731390537308434476e-04 1.731390537308434476e-04 1.731390537308434476e-04
1.547477337538981645e+00 1.547477337538981645e+00 1.547477337538981645e+00
4.413135964317834725e-01 4.413135964317834725e-01 4.413135964317834725e-01
2.285280558236706949e-01 2.285280558236706949e-01 2.285280558236706949e-01
3.390470752870690108e-01 3.390470752870690108e-01 3.390470752870690108e-01
3.873456055318103270e-08 3.873456055318103270e-08 3.873456055318103270e-08
1.306087865087494253e-04 1.306087865087494253e-04 1.306087865087494253e-04
8.473758038475593876e-03 8.473758038475593876e-03 8.473758038475593876e-03
9.192136292296461397e-03 9.192136292296461397e-03 9.192136292296461397e-03
9.916130464891065310e-03 9.916130464891065310e-03 9.916130464891065310e-03
1.506695385205313563e-03 1.506695385205313563e-03 1.506695385205313563e-03
1.375181786924516703e-01 1.375181786924516703e-01 1.375181786924516703e-01
9.668144806175962890e-05 9.668144806175962890e-05 9.668144806175962890e-05
1.864287968785109163e-04 1.864287968785109163e-04 1.864287968785109163e-04
3.343724261826798438e-02 3.343724261826798438e-02 3.343724261826798438e-02
1.045283380033241727e-01 1.045283380033241727e-01 1.045283380033241727e-01
3.424778155566879324e-04 3.424778155566879324e-04 3.424778155566879324e-04
4.360142847553975104e-02 4.360142847553975104e-02 4.360142847553975104e-02
4.485252318727964149e-01 4.485252318727964149e-01 4.485252318727964149e-01
1.829963354227560346e-01 1.829963354227560346e-01 1.829963354227560346e-01
5.770996019873296135e+00 5.770996019873296135e+00 5.770996019873296135e+00
1.578514328395038422e-03 1.578514328395038422e-03 1.578514328395038422e-03
1.126516731165482822e-02 1.126516731165482822e-02 1.126516731165482822e-02
2.064383317328129519e-01 2.064383317328129519e-01 2.064383317328129519e-01
9.059694991359897682e-04 9.059694991359897682e-04 9.059694991359897682e-04
4.160274322940318292e-01 4.160274322940318292e-01 4.160274322940318292e-01
8.118028206870275907e-04 8.118028206870275907e-04 8.118028206870275907e-04
1.169413407315722693e-02 1.169413407315722693e-02 1.169413407315722693e-02
1.982345877660967118e-04 1.982345877660967118e-04 1.982345877660967118e-04
5.898693730338669741e-03 5.898693730338669741e-03 5.898693730338669741e-03
1.277088243995552937e-02 1.277088243995552937e-02 1.277088243995552937e-02
7.091770603358387402e-03 7.091770603358387402e-03 7.091770603358387402e-03
6.502269145837494270e-07 6.502269145837494270e-07 6.502269145837494270e-07
1.135287141279107351e-03 1.135287141279107351e-03 1.135287141279107351e-03
5.616545440808136191e-05 5.616545440808136191e-05 5.616545440808136191e-05
1.116844566936627814e-01 1.116844566936627814e-01 1.116844566936627814e-01
9.083146632329248682e-01 9.083146632329248682e-01 9.083146632329248682e-01
7.823280134202408790e-05 7.823280134202408790e-05 7.823280134202408790e-05
4.973259133591850095e-03 4.973259133591850095e-03 4.973259133591850095e-03
5.009418031856795704e-03 5.009418031856795704e-03 5.009418031856795704e-03
6.104352525514789355e-05 6.104352525514789355e-05 6.104352525514789355e-05
6.954703036266092952e-05 6.954703036266092952e-05 6.954703036266092952e-05
1.211400083312851213e-02 1.211400083312851213e-02 1.211400083312851213e-02
9.198387818493991043e-04 9.198387818493991043e-04 9.198387818493991043e-04
2.105027950293203165e-01 2.105027950293203165e-01 2.105027950293203165e-01
3.766754429718987803e-04 3.766754429718987803e-04 3.766754429718987803e-04
1.104699585760809170e-05 1.104699585760809170e-05 1.104699585760809170e-05
8.034337780819664904e-03 8.034337780819664904e-03 8.034337780819664904e-03
1.759585092615936208e-01 1.759585092615936208e-01 1.759585092615936208e-01
1.897089583309919758e-04 1.897089583309919758e-04 1.897089583309919758e-04
9.372183340133320995e-01 9.372183340133320995e-01 9.372183340133320995e-01
4.841581049381400194e-03 4.841581049381400194e-03 4.841581049381400194e-03
6.301932901392631736e-01 6.301932901392631736e-01 6.301932901392631736e-01
4.817464495253683671e-02 4.817464495253683671e-02 4.817464495253683671e-02
4.192271081873840191e-03 4.192271081873840191e-03 4.192271081873840191e-03
4.233261443424526146e-04 4.233261443424526146e-04 4.233261443424526146e-04
9.102431259500162047e-03 9.102431259500162047e-03 9.102431259500162047e-03
1.580903590152215547e-03 1.580903590152215547e-03 1.580903590152215547e-03
2.212536776742144232e-02 2.212536776742144232e-02 2.212536776742144232e-02
2.981094641610412932e+00 2.981094641610412932e+00 2.981094641610412932e+00
1.181903976370327264e-07 1.181903976370327264e-07 1.181903976370327264e-07
5.000517526280529729e-02 5.000517526280529729e-02 5.000517526280529729e-02
5.345235172786075642e-03 5.345235172786075642e-03 5.345235172786075642e-03
3.811216787538400652e-01 3.811216787538400652e-01 3.811216787538400652e-01
1.263148446698305640e-04 1.263148446698305640e-04 1.263148446698305640e-04
2.145015795570912216e-03 2.145015795570912216e-03 2.145015795570912216e-03
7.138456576064541176e-03 7.138456576064541176e-03 7.138456576064541176e-03
5.112795849017789385e-01 5.112795849017789385e-01 5.112795849017789385e-01
1.501796270282635716e-02 1.501796270282635716e-02 1.501796270282635716e-02
1.156808442328012207e-02 1.156808442328012207e-02 1.156808442328012207e-02
1.000098668146126390e-04 1.000098668146126390e-04 1.000098668146126390e-04
4.070974575884018197e-03 4.070974575884018197e-03 4.070974575884018197e-03
1.567675531281524304e-05 1.567675531281524304e-05 1.567675531281524304e-05
1.535597275533633899e-01 1.535597275533633899e-01 1.535597275533633899e-01
7.547389706991619596e-03 7.547389706991619596e-03 7.547389706991619596e-03
2.997196928948604819e-03 2.997196928948604819e-03 2.997196928948604819e-03
6.828471424700738313e-01 6.828471424700738313e-01 6.828471424700738313e-01
2.254916202079463137e-07 2.254916202079463137e-07 2.254916202079463137e-07
1.222520899495709301e+00 1.222520899495709301e+00 1.222520899495709301e+00
4.839496376274063129e-08 4.839496376274063129e-08 4.839496376274063129e-08
2.171299274420006031e-01 2.171299274420006031e-01 2.171299274420006031e-01
3.601857029683887657e+00 3.601857029683887657e+00 3.601857029683887657e+00
1.188904071728694722e-01 1.188904071728694722e-01 1.188904071728694722e-01
6.948746055160405759e-04 6.948746055160405759e-04 6.948746055160405759e-04
6.878379836086692667e-05 6.878379836086692667e-05 6.878379836086692667e-05
5.708921715185735768e-04 5.708921715185735768e-04 5.708921715185735768e-04
2.772555262116065296e-03 2.772555262116065296e-03 2.772555262116065296e-03
4.089021342803632331e-02 4.089021342803632331e-02 4.089021342803632331e-02
6.209400059115253168e-01 6.209400059115253168e-01 6.209400059115253168e-01
1.784611111547799826e-03 1.784611111547799826e-03 1.784611111547799826e-03
3.124405088763490546e-01 3.124405088763490546e-01 3.124405088763490546e-01
2.507364748749863449e-11 2.507364748749863449e-11 2.507364748749863449e-11
2.668849192848159538e-02 2.668849192848159538e-02 2.668849192848159538e-02
4.024282584299684710e-03 4.024282584299684710e-03 4.024282584299684710e-03
3.673686870700366980e-02 3.673686870700366980e-02 3.673686870700366980e-02
5.584494004813068957e-04 5.584494004813068957e-04 5.584494004813068957e-04
7.574683459954485113e-04 7.574683459954485113e-04 7.574683459954485113e-04
2.082900081737008247e+00 2.082900081737008247e+00 2.082900081737008247e+00
1.477975296250405688e-04 1.477975296250405688e-04 1.477975296250405688e-04
4.556307381789364425e-02 4.556307381789364425e-02 4.556307381789364425e-02
7.987307152477188255e-02 7.987307152477188255e-02 7.987307152477188255e-02
2.674698499870781145e-04 2.674698499870781145e-04 2.674698499870781145e-04
3.578665838360207128e-05 3.578665838360207128e-05 3.578665838360207128e-05
2.250872379994084840e-06 2.250872379994084840e-06 2.250872379994084840e-06
3.534884686583577462e+00 3.534884686583577462e+00 3.534884686583577462e+00
4.355948650169299822e-07 4.355948650169299822e-07 4.355948650169299822e-07
1.094158330570274288e-05 1.094158330570274288e-05 1.094158330570274288e-05
4.114317029064282205e-01 4.114317029064282205e-01 4.114317029064282205e-01
4.385652439081091813e+00 4.385652439081091813e+00 4.385652439081091813e+00
4.407914250577098236e-02 4.407914250577098236e-02 4.407914250577098236e-02
1.676339717024915299e-01 1.676339717024915299e-01 1.676339717024915299e-01
3.938311960599455452e-04 3.938311960599455452e-04 3.938311960599455452e-04
1.171509478777605917e+00 1.171509478777605917e+00 1.171509478777605917e+00
8.955913968663788962e-04 8.955913968663788962e-04 8.955913968663788962e-04
